ts_open,ts_close,symbol,direction,strategy,regime,regime_conf,setup_score,grade,session,entry,stop,tp1,tp2,exit,exit_reason,lots,risk_money,risk_percent,r_distance,pnl,r_multiple,mfe_r,mae_r,bars_held,spread,atr,entry_slippage,exit_slippage,commission,news_status,entry_reason,equity_after
2015-01-06 07:26:00+00:00,2015-01-06 15:26:00+00:00,XAUUSD,LONG,BREAKOUT,BULL,0.562,80.0,B,LONDON,1211.951,1201.084,1222.817,1222.817,1206.225,TIME,0.002,2.1732,0.4346,10.866,-1.1451,-0.5269,0.21,0.602,480,0.221,0.94,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,498.8549
2015-01-07 15:36:00+00:00,2015-01-07 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,100.0,A+,OVERLAP,1214.328,1202.438,1226.218,1226.218,1211.418,SESSION_END,0.002,2.3781,0.4767,11.89,-0.582,-0.2447,0.192,0.414,324,0.256,1.309,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.2728
2015-01-09 13:41:00+00:00,2015-01-09 18:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,CHOPPY,0.568,95.0,A+,OVERLAP,1213.249,1193.99,1232.509,1232.509,1218.079,SESSION_END,0.001,1.9259,0.3865,19.259,0.483,0.2508,0.392,0.177,259,0.459,2.067,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.7558
2015-01-13 09:16:00+00:00,2015-01-13 17:16:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,LONDON,1237.953,1255.413,1220.494,1220.494,1236.588,TIME,0.001,1.746,0.3501,17.46,0.1366,0.0782,0.37,0.279,480,0.313,1.444,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.8924
2015-01-15 15:58:00+00:00,2015-01-15 21:00:00+00:00,XAUUSD,LONG,TREND_CONTINUATION,STRONG_BULL,0.962,80.0,B,OVERLAP,1260.005,1244.755,1275.255,1275.255,1257.601,SESSION_END,0.001,1.525,0.3057,15.25,-0.2404,-0.1577,0.434,0.275,302,0.33,2.473,0.05,0.05,0.0,clear,trend pullback + LTF BOS,498.652
2015-02-10 15:37:00+00:00,2015-02-10 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,OVERLAP,1237.664,1221.953,1253.375,1253.375,1233.355,SESSION_END,0.001,1.5711,0.3151,15.711,-0.4309,-0.2743,0.135,0.428,323,0.308,1.343,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.2211
2015-04-17 13:37:00+00:00,2015-04-17 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,OVERLAP,1202.257,1217.408,1187.106,1187.106,1203.171,SESSION_END,0.001,1.5151,0.3041,15.151,-0.0914,-0.0603,0.091,0.277,263,0.265,1.251,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.1297
2015-07-24 15:06:00+00:00,2015-07-24 18:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,OVERLAP,1084.053,1068.774,1099.332,1099.332,1085.773,SESSION_END,0.001,1.5279,0.3067,15.279,0.172,0.1126,0.315,0.209,174,0.286,1.515,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.3017
2015-08-13 13:41:00+00:00,2015-08-13 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1114.957,1126.046,1103.867,1103.867,1115.483,SESSION_END,0.002,2.2179,0.4451,11.089,-0.1052,-0.0475,0.127,0.31,439,0.227,1.021,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,498.1965
2015-08-25 10:36:00+00:00,2015-08-25 15:02:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,95.0,A+,LONDON,1151.159,1139.505,1162.813,1162.813,1139.26,STOP,0.002,2.3308,0.4678,11.654,-2.3798,-1.021,0.137,1.044,266,0.219,1.233,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,495.8166
2015-09-01 14:32:00+00:00,2015-09-01 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,BULL,0.889,80.0,B,OVERLAP,1142.579,1159.044,1126.114,1126.114,1140.591,SESSION_END,0.001,1.6465,0.3321,16.465,0.1988,0.1207,0.335,0.187,388,0.343,1.592,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,496.0154
2015-10-15 15:06:00+00:00,2015-10-15 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,95.0,A+,OVERLAP,1184.721,1167.21,1202.231,1202.231,1182.251,SESSION_END,0.001,1.7511,0.353,17.511,-0.247,-0.1411,0.314,0.182,354,0.402,2.12,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,495.7684
2015-10-16 15:06:00+00:00,2015-10-16 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1179.61,1194.195,1165.024,1165.024,1181.956,SESSION_END,0.001,1.4585,0.2942,14.585,-0.2347,-0.1609,0.053,0.304,174,0.321,1.353,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,495.5337
2015-11-27 15:29:00+00:00,2015-11-27 18:00:00+00:00,XAUUSD,SHORT,TREND_CONTINUATION,STRONG_BEAR,1.0,80.0,B,OVERLAP,1056.007,1073.228,1038.787,1038.787,1058.685,SESSION_END,0.001,1.722,0.3475,17.22,-0.2678,-0.1555,0.018,0.185,151,0.405,1.437,0.05,0.05,0.0,clear,trend pullback + LTF BOS,495.266
2016-02-09 08:21:00+00:00,2016-02-09 16:21:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,90.0,A+,LONDON,1189.569,1177.049,1202.089,1202.089,1191.908,TIME,0.001,1.252,0.2504,12.52,0.2339,0.1868,0.735,0.221,480,0.258,1.255,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,500.2339
2016-02-12 13:38:00+00:00,2016-02-12 18:00:00+00:00,XAUUSD,SHORT,BREAKOUT,COMPRESSION,1.0,55.0,NO_TRADE,OVERLAP,1234.355,1253.797,1214.913,1214.913,1236.891,SESSION_END,0.001,1.9442,0.3887,19.442,-0.2537,-0.1305,0.098,0.369,262,0.21,1.717,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,499.9803
2016-02-15 15:06:00+00:00,2016-02-15 23:01:00+00:00,XAUUSD,SHORT,BREAKOUT,COMPRESSION,0.963,80.0,B,OVERLAP,1206.127,1217.832,1194.422,1194.422,1209.372,SESSION_END,0.002,2.3409,0.4682,11.705,-0.6491,-0.2773,0.357,0.31,185,0.186,1.149,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,499.3311
2016-02-16 07:51:00+00:00,2016-02-16 09:55:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,100.0,A+,LONDON,1197.838,1209.307,1186.37,1186.37,1209.569,STOP,0.002,2.2938,0.4594,11.469,-2.3462,-1.0229,0.272,1.1,124,0.223,1.183,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,496.9849
2016-02-17 19:17:00+00:00,2016-02-17 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,CHOPPY,0.569,90.0,A+,NEWYORK,1206.737,1222.922,1190.553,1190.553,1208.988,SESSION_END,0.001,1.6185,0.3257,16.185,-0.225,-0.139,0.333,0.276,103,0.285,1.563,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,496.7599
2016-02-24 08:12:00+00:00,2016-02-24 10:49:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,95.0,A+,LONDON,1225.492,1213.862,1237.122,1237.122,1236.993,TP2,0.002,2.326,0.4682,11.63,2.3001,0.9889,1.001,0.103,157,0.224,1.104,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,499.06
2016-03-03 14:42:00+00:00,2016-03-03 16:36:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,BULL,0.835,100.0,A+,OVERLAP,1245.66,1232.148,1259.173,1259.173,1258.94,TP2,0.001,1.3512,0.2708,13.512,1.328,0.9828,1.06,0.073,114,0.301,1.456,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,500.3879
2016-03-04 15:46:00+00:00,2016-03-04 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,BULL,0.935,80.0,B,OVERLAP,1270.12,1293.145,1247.094,1247.094,1270.131,SESSION_END,0.001,2.3025,0.4602,23.025,-0.0011,-0.0005,0.251,0.206,134,0.4,2.807,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,500.3868
2016-03-08 07:51:00+00:00,2016-03-08 15:06:00+00:00,XAUUSD,LONG,BREAKOUT,COMPRESSION,0.932,80.0,B,LONDON,1274.613,1264.231,1284.995,1284.995,1263.955,STOP,0.002,2.0764,0.415,10.382,-2.1316,-1.0266,0.322,1.013,435,0.206,0.973,0.05,0.12,0.0,clear,compression -> confirmed range break + momentum,498.2552
