ts_open,ts_close,symbol,direction,strategy,regime,regime_conf,setup_score,grade,session,entry,stop,tp1,tp2,exit,exit_reason,lots,risk_money,risk_percent,r_distance,pnl,r_multiple,mfe_r,mae_r,bars_held,spread,atr,entry_slippage,exit_slippage,commission,news_status,entry_reason,equity_after
2020-02-24 14:37:00+00:00,2020-02-24 19:30:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,85.0,A,OVERLAP,1675.773,1698.208,1653.338,1653.338,1653.492,TP2,0.001,2.2435,0.4487,22.435,2.228,0.9931,1.09,0.165,293,0.325,2.704,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,502.228
2020-02-25 16:24:00+00:00,2020-02-25 20:59:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,NEWYORK,1650.196,1672.105,1628.287,1628.287,1628.435,TP2,0.001,2.1909,0.4362,21.909,2.1762,0.9933,1.155,0.152,275,0.277,2.673,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,504.4042
2020-03-09 19:37:00+00:00,2020-03-09 22:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,NEWYORK,1673.829,1694.529,1653.129,1653.129,1679.598,SESSION_END,0.001,2.07,0.4104,20.7,-0.5769,-0.2787,0.087,0.308,83,0.212,2.954,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,503.8272
2020-03-13 08:13:00+00:00,2020-03-13 15:35:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,100.0,A+,LONDON,1585.001,1609.917,1560.085,1560.085,1560.211,TP2,0.001,2.4916,0.4945,24.916,2.479,0.9949,1.047,0.515,442,0.228,3.456,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,506.3062
2020-03-18 19:58:00+00:00,2020-03-18 22:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,CHOPPY,0.616,85.0,A,NEWYORK,1496.99,1474.15,1519.829,1519.829,1485.148,SESSION_END,0.001,2.284,0.4511,22.84,-1.1842,-0.5185,0.0,0.598,62,0.263,5.057,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,505.122
2020-03-20 07:31:00+00:00,2020-03-20 15:31:00+00:00,XAUUSD,LONG,BREAKOUT,EXPANSION,0.934,70.0,NO_TRADE,LONDON,1506.423,1485.648,1527.198,1527.198,1490.377,TIME,0.001,2.0775,0.4113,20.775,-1.6046,-0.7724,0.463,0.992,480,0.21,3.312,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,503.5174
2020-03-23 13:56:00+00:00,2020-03-23 16:24:00+00:00,XAUUSD,LONG,BREAKOUT,BULL,0.551,85.0,A,OVERLAP,1525.382,1503.69,1547.074,1547.074,1546.934,TP2,0.001,2.1692,0.4308,21.692,2.1552,0.9935,1.027,0.221,148,0.268,4.732,0.05,0.0,0.0,clear,compression -> confirmed range break + momentum,505.6726
2020-03-24 19:32:00+00:00,2020-03-24 22:00:00+00:00,XAUUSD,LONG,TREND_CONTINUATION,BULL,1.0,85.0,A,NEWYORK,1624.528,1604.102,1644.954,1644.954,1624.961,SESSION_END,0.001,2.0426,0.4039,20.426,0.0433,0.0212,0.263,0.461,88,0.3,5.242,0.05,0.05,0.0,clear,trend pullback + LTF BOS,505.7159
2020-03-27 13:46:00+00:00,2020-03-27 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,OVERLAP,1622.779,1641.059,1604.499,1604.499,1623.665,SESSION_END,0.001,1.828,0.3615,18.28,-0.0886,-0.0485,0.412,0.374,254,0.251,3.866,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,505.6273
2020-04-01 12:37:00+00:00,2020-04-01 14:21:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1594.026,1579.457,1608.594,1608.594,1579.225,STOP,0.001,1.4568,0.2881,14.568,-1.4801,-1.016,0.047,1.085,104,0.176,1.669,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,504.1472
