ts_open,ts_close,symbol,direction,strategy,regime,regime_conf,setup_score,grade,session,entry,stop,tp1,tp2,exit,exit_reason,lots,risk_money,risk_percent,r_distance,pnl,r_multiple,mfe_r,mae_r,bars_held,spread,atr,entry_slippage,exit_slippage,commission,news_status,entry_reason,equity_after
2019-01-02 13:40:00+00:00,2019-01-02 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,85.0,A,OVERLAP,1284.012,1294.133,1271.36,1271.36,1283.29,SESSION_END,0.002,2.0243,0.4049,10.122,0.1443,0.0713,0.532,0.359,440,0.272,0.925,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,500.1443
2019-01-14 14:23:00+00:00,2019-01-14 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,95.0,A+,OVERLAP,1292.254,1280.323,1307.168,1307.168,1291.044,SESSION_END,0.002,2.3863,0.4771,11.931,-0.2421,-0.1015,0.069,0.25,397,0.312,0.982,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,499.9022
2019-06-24 19:52:00+00:00,2019-06-24 21:00:00+00:00,XAUUSD,LONG,BREAKOUT,BULL,1.0,65.0,NO_TRADE,NEWYORK,1418.488,1409.59,1429.61,1429.61,1418.602,SESSION_END,0.002,1.7796,0.356,8.898,0.0229,0.0129,0.199,0.182,68,0.22,0.944,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,499.9251
2019-06-25 17:41:00+00:00,2019-06-25 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,NEWYORK,1424.8,1447.053,1396.983,1396.983,1423.627,SESSION_END,0.001,2.2253,0.4451,22.253,0.1173,0.0527,0.584,0.066,199,0.331,1.945,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,500.0423
2019-06-26 10:11:00+00:00,2019-06-26 18:11:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,LONDON,1407.57,1418.492,1393.917,1393.917,1410.531,TIME,0.002,2.1845,0.4369,10.922,-0.5921,-0.2711,0.522,0.698,480,0.21,1.357,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,499.4502
2019-07-02 12:58:00+00:00,2019-07-02 16:21:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,OVERLAP,1391.91,1399.515,1382.405,1382.405,1399.807,STOP,0.003,2.2813,0.4563,7.604,-2.3691,-1.0385,0.282,1.064,203,0.175,0.708,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,497.6309
2019-07-03 13:21:00+00:00,2019-07-03 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,90.0,A+,OVERLAP,1418.958,1405.699,1435.531,1435.531,1417.145,SESSION_END,0.001,1.3259,0.2664,13.259,-0.1813,-0.1367,0.219,0.527,458,0.266,1.794,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,497.4496
2019-07-04 15:26:00+00:00,2019-07-04 21:41:00+00:00,XAUUSD,LONG,BREAKOUT,COMPRESSION,1.0,80.0,B,OVERLAP,1417.433,1409.013,1427.96,1427.96,1414.365,SESSION_END,0.002,1.6842,0.3386,8.421,-0.6137,-0.3644,0.0,0.357,165,0.191,0.835,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,496.8359
2019-07-11 15:41:00+00:00,2019-07-11 21:00:00+00:00,XAUUSD,SHORT,BREAKOUT,BEAR,0.613,70.0,NO_TRADE,OVERLAP,1409.825,1424.737,1391.186,1391.186,1407.54,SESSION_END,0.001,1.4912,0.3001,14.912,0.2285,0.1532,0.425,0.204,319,0.306,1.644,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,497.0644
2019-07-18 13:36:00+00:00,2019-07-18 19:02:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1417.655,1431.377,1400.502,1400.502,1431.631,STOP,0.001,1.3722,0.2761,13.722,-1.3976,-1.0185,0.224,1.018,326,0.3,1.429,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,495.6668
2019-07-19 10:46:00+00:00,2019-07-19 15:43:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,100.0,A+,LONDON,1440.289,1428.685,1454.793,1454.793,1428.395,STOP,0.002,2.3207,0.4682,11.603,-2.3786,-1.025,0.127,1.165,297,0.221,1.007,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,493.2882
2019-07-26 15:22:00+00:00,2019-07-26 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,CHOPPY,0.579,100.0,A+,OVERLAP,1418.452,1432.591,1400.78,1400.78,1418.828,SESSION_END,0.001,1.4138,0.2866,14.138,-0.0376,-0.0266,0.078,0.206,158,0.411,1.636,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,493.2506
2019-07-31 14:51:00+00:00,2019-07-31 19:52:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1429.57,1444.14,1411.358,1411.358,1411.708,TP2,0.001,1.457,0.2954,14.57,1.7862,1.226,1.317,0.09,301,0.356,1.255,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,495.0368
2019-08-02 08:32:00+00:00,2019-08-02 16:32:00+00:00,XAUUSD,LONG,BREAKOUT,COMPRESSION,0.968,70.0,NO_TRADE,LONDON,1437.064,1426.956,1449.7,1449.7,1443.924,TIME,0.002,2.0217,0.4084,10.109,1.372,0.6786,1.052,0.61,480,0.219,1.243,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,496.4088
2019-08-05 15:25:00+00:00,2019-08-05 16:05:00+00:00,XAUUSD,LONG,BREAKOUT,STRONG_BULL,1.0,70.0,NO_TRADE,OVERLAP,1467.267,1458.176,1478.631,1478.631,1457.877,STOP,0.002,1.8182,0.3663,9.091,-1.8779,-1.0329,0.257,1.041,40,0.238,1.605,0.05,0.12,0.0,clear,compression -> confirmed range break + momentum,494.5308
2019-08-06 15:21:00+00:00,2019-08-06 21:00:00+00:00,XAUUSD,LONG,BREAKOUT,COMPRESSION,0.932,85.0,A,OVERLAP,1469.739,1458.812,1483.398,1483.398,1472.009,SESSION_END,0.002,2.1855,0.4419,10.927,0.4539,0.2077,0.369,0.179,339,0.228,1.697,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,494.9848
2019-08-07 10:51:00+00:00,2019-08-07 12:30:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,LONDON,1486.085,1494.656,1475.371,1475.371,1494.868,STOP,0.002,1.7142,0.3463,8.571,-1.7567,-1.0248,0.0,1.088,99,0.2,1.096,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,493.2281
2019-08-08 13:36:00+00:00,2019-08-08 19:07:00+00:00,XAUUSD,SHORT,BREAKOUT,COMPRESSION,1.0,65.0,NO_TRADE,OVERLAP,1494.31,1505.28,1480.598,1480.598,1505.534,STOP,0.002,2.1939,0.4448,10.97,-2.2447,-1.0232,0.398,1.013,331,0.195,1.362,0.05,0.12,0.0,clear,compression -> confirmed range break + momentum,490.9833
2019-08-09 07:44:00+00:00,2019-08-09 15:44:00+00:00,XAUUSD,SHORT,BREAKOUT,COMPRESSION,0.937,50.0,NO_TRADE,LONDON,1500.259,1508.933,1489.415,1489.415,1503.607,TIME,0.002,1.7349,0.3534,8.675,-0.6697,-0.386,0.641,0.541,480,0.199,1.14,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,490.3137
2019-08-14 20:06:00+00:00,2019-08-14 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,85.0,A,NEWYORK,1513.707,1536.54,1485.165,1485.165,1515.058,SESSION_END,0.001,2.2834,0.4657,22.834,-0.1351,-0.0592,0.014,0.195,54,0.296,2.035,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,490.1785
2019-08-19 12:31:00+00:00,2019-08-19 20:31:00+00:00,XAUUSD,SHORT,BREAKOUT,STRONG_BEAR,0.952,85.0,A,OVERLAP,1496.82,1507.5,1483.471,1483.471,1494.838,TIME,0.002,2.1359,0.4357,10.68,0.3965,0.1856,0.341,0.611,480,0.209,1.22,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,490.575
2019-08-27 10:32:00+00:00,2019-08-27 16:29:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,100.0,A+,LONDON,1531.891,1524.237,1541.458,1541.458,1541.279,TP2,0.003,2.2961,0.468,7.654,2.8166,1.2267,1.322,0.463,357,0.185,0.942,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,493.3916
2019-08-27 18:41:00+00:00,2019-08-27 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,NEWYORK,1540.139,1551.686,1525.704,1525.704,1543.936,SESSION_END,0.002,2.3096,0.4681,11.548,-0.7595,-0.3289,0.248,0.269,139,0.293,1.283,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,492.6321
2019-08-30 14:21:00+00:00,2019-08-30 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,100.0,A+,OVERLAP,1526.768,1538.401,1512.225,1512.225,1523.095,SESSION_END,0.002,2.3268,0.4723,11.634,0.7345,0.3157,0.372,0.515,219,0.235,1.471,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,493.3666
2019-09-05 11:41:00+00:00,2019-09-05 14:37:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,100.0,A+,LONDON,1541.359,1531.12,1554.158,1554.158,1530.869,STOP,0.002,2.0478,0.4151,10.239,-2.0979,-1.0245,0.318,1.008,176,0.247,1.272,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,491.2687
2019-09-09 09:12:00+00:00,2019-09-09 15:52:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,LONDON,1507.057,1498.582,1517.651,1517.651,1498.336,STOP,0.002,1.6951,0.345,8.475,-1.7443,-1.029,0.986,1.12,400,0.205,1.057,0.05,0.12,0.0,clear,sweep + rejection + CHoCH + displacement,489.5244
2019-09-17 11:56:00+00:00,2019-09-17 19:56:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,80.0,B,LONDON,1498.493,1490.042,1509.058,1509.058,1502.54,TIME,0.002,1.6903,0.3453,8.452,0.8094,0.4788,1.007,0.082,480,0.191,0.77,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,490.3338
2019-09-19 13:36:00+00:00,2019-09-19 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,100.0,A+,OVERLAP,1500.166,1512.329,1484.963,1484.963,1499.038,SESSION_END,0.002,2.4326,0.4961,12.163,0.2257,0.0928,0.302,0.354,444,0.263,1.175,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,490.5595
2019-09-26 13:41:00+00:00,2019-09-26 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.8,85.0,A,OVERLAP,1505.798,1487.949,1528.109,1528.109,1503.707,SESSION_END,0.001,1.7849,0.3638,17.849,-0.2091,-0.1171,0.361,0.228,439,0.326,1.607,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,490.3504
2019-09-30 12:47:00+00:00,2019-09-30 16:25:00+00:00,XAUUSD,SHORT,BREAKOUT,STRONG_BEAR,1.0,70.0,NO_TRADE,OVERLAP,1483.543,1494.229,1470.186,1470.186,1470.395,TP2,0.002,2.1371,0.4358,10.686,2.6298,1.2305,1.251,0.357,218,0.243,1.258,0.05,0.0,0.0,clear,compression -> confirmed range break + momentum,492.9802
2019-10-08 12:06:00+00:00,2019-10-08 20:06:00+00:00,XAUUSD,LONG,BREAKOUT,EXPANSION,0.945,70.0,NO_TRADE,OVERLAP,1505.222,1495.426,1517.468,1517.468,1505.298,TIME,0.002,1.9594,0.3975,9.797,0.0152,0.0077,0.449,0.766,480,0.249,1.177,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,492.9953
2019-10-09 20:46:00+00:00,2019-10-09 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,75.0,B,NEWYORK,1507.782,1522.298,1489.636,1489.636,1508.007,SESSION_END,0.001,1.4516,0.2945,14.516,-0.0225,-0.0155,0.19,0.032,14,0.266,1.219,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,492.9728
2019-10-18 14:21:00+00:00,2019-10-18 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1489.613,1501.509,1474.743,1474.743,1491.581,SESSION_END,0.002,2.3792,0.4826,11.896,-0.3936,-0.1654,0.075,0.274,219,0.264,1.14,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,492.5792
2019-11-06 16:46:00+00:00,2019-11-06 21:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,0.7,75.0,B,NEWYORK,1489.75,1477.081,1505.587,1505.587,1490.363,SESSION_END,0.001,1.2669,0.2572,12.669,0.0613,0.0484,0.345,0.068,254,0.304,1.063,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,492.6405
2019-11-08 15:03:00+00:00,2019-11-08 18:00:00+00:00,XAUUSD,LONG,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,75.0,B,OVERLAP,1464.7,1445.096,1489.204,1489.204,1461.952,SESSION_END,0.001,1.9604,0.3979,19.604,-0.2748,-0.1402,0.178,0.214,177,0.323,1.95,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,492.3657
2019-11-14 07:22:00+00:00,2019-11-14 15:22:00+00:00,XAUUSD,LONG,BREAKOUT,COMPRESSION,0.921,95.0,A+,LONDON,1467.628,1458.322,1479.26,1479.26,1465.783,TIME,0.002,1.8612,0.378,9.306,-0.369,-0.1983,0.305,0.328,480,0.24,0.769,0.05,0.05,0.0,clear,compression -> confirmed range break + momentum,491.9967
2019-11-20 18:56:00+00:00,2019-11-20 21:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,75.0,B,NEWYORK,1470.132,1486.674,1449.455,1449.455,1473.538,SESSION_END,0.001,1.6542,0.3362,16.542,-0.3406,-0.2059,0.026,0.201,124,0.425,1.627,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,491.656
2019-12-13 15:07:00+00:00,2019-12-13 18:00:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,CHOPPY,0.562,85.0,A,OVERLAP,1466.39,1489.254,1437.811,1437.811,1474.849,SESSION_END,0.001,2.2864,0.465,22.864,-0.8458,-0.3699,0.003,0.501,173,0.389,1.987,0.05,0.05,0.0,clear,sweep + rejection + CHoCH + displacement,490.8102
2020-01-08 15:36:00+00:00,2020-01-08 16:45:00+00:00,XAUUSD,SHORT,LIQUIDITY_REVERSAL,LIQUIDITY_REVERSAL,1.0,85.0,A,OVERLAP,1570.379,1584.257,1553.032,1553.032,1553.265,TP2,0.001,1.3878,0.2776,13.878,1.7114,1.2332,1.271,0.287,69,0.252,2.003,0.05,0.0,0.0,clear,sweep + rejection + CHoCH + displacement,501.7114
